Date,Strategy,DailyReturn,IsBenchmark,EquityCurve,EquityCurve_$
2023-12-06,MaxSharpe,-0.0034830908549899034,False,9.162656930678049,41231956.18805122
2023-12-07,MaxSharpe,-0.0035705425759095396,False,9.129941273998611,41084735.73299375
2023-12-08,MaxSharpe,0.009690744371153569,False,9.218417201008576,41482877.40453859
2023-12-11,MaxSharpe,0.0013436499354138477,False,9.230803526685328,41538615.87008397
2023-12-12,MaxSharpe,-5.9922274395363e-06,False,9.230748213611147,41538366.96125016
2023-12-13,MaxSharpe,-0.008415051400523996,False,9.153070992928313,41188819.46817741
2023-12-14,MaxSharpe,-0.0032730786214433634,False,9.123112271940807,41054005.22373363
2023-12-15,MaxSharpe,0.016985797123985954,False,9.27807560613134,41751340.22759103
2023-12-18,MaxSharpe,-0.0028316100332317997,False,9.251803714155935,41633116.71370171
2023-12-19,MaxSharpe,-0.00204671070542866,False,9.232867948449648,41547905.76802342
2023-12-20,MaxSharpe,0.014131443194066683,False,9.363341697381484,42135037.63821668
2023-12-21,MaxSharpe,0.005378481806133135,False,9.413702260345458,42361660.17155456
2023-12-22,MaxSharpe,-0.002494329478876136,False,9.390221385292115,42255996.233814515
2023-12-27,MaxSharpe,0.0012311561467861264,False,9.4017822140703,42308019.96331635
2023-12-28,MaxSharpe,0.008507464285219445,False,9.481767540473914,42667953.93213262
2023-12-29,MaxSharpe,0.0005334000445537876,False,9.486825115702452,42690713.02066103
2024-01-02,MaxSharpe,0.01412399925424207,False,9.620817026561758,43293676.61952791
2024-01-03,MaxSharpe,0.00014702159928032328,False,9.622231494467385,43300041.72510324
2024-01-04,MaxSharpe,-0.0008651426257807204,False,9.613906891846392,43262581.01330876
2024-01-05,MaxSharpe,0.009306550446441872,False,9.703379201322756,43665206.4059524
2024-01-08,MaxSharpe,-0.006253276743759711,False,9.642701285827242,43392155.786222585
2024-01-09,MaxSharpe,0.004121909442434532,False,9.682447627307868,43571014.3228854
2024-01-10,MaxSharpe,-0.0026659467387061997,False,9.656634737633153,43454856.31934919
2024-01-11,MaxSharpe,-0.004909431552408738,False,9.609226150362131,43241517.67662959
2024-01-12,MaxSharpe,-0.0005274500069450871,False,9.604157763962386,43218709.93783074
2024-01-15,MaxSharpe,-0.0015247850566012348,False,9.589513487722655,43152810.69475195
2024-01-16,MaxSharpe,-0.010219954336658663,False,9.491509097767358,42711790.93995311
2024-01-17,MaxSharpe,0.0015552964522709408,False,9.506271208193812,42778220.436872154
2024-01-18,MaxSharpe,-0.0006547044771800235,False,9.50004740987252,42750213.34442634
2024-01-19,MaxSharpe,0.001225708508825741,False,9.511691698817048,42802612.644676715
2024-01-22,MaxSharpe,-0.007103242677733704,False,9.444127844404566,42498575.29982054
2024-01-23,MaxSharpe,0.0009933636666810742,False,9.453509297868688,42540791.8404091
2024-01-24,MaxSharpe,-0.00455733968625831,False,9.4104264447711,42346919.00146995
2024-01-25,MaxSharpe,0.006916849101579052,False,9.475516944471089,42639826.2501199
2024-01-29,MaxSharpe,-0.004755141658273669,False,9.430459519114757,42437067.83601641
2024-01-30,MaxSharpe,-0.00035392187786132485,False,9.427121873172657,42422048.42927696
2024-01-31,MaxSharpe,0.0018868252399108316,False,9.444909204662675,42502091.42098204
2024-02-01,MaxSharpe,-0.004349681618679142,False,9.403826856705061,42317220.855172776
2024-02-02,MaxSharpe,0.00889715604512502,False,9.487494171670503,42693723.772517264
2024-02-05,MaxSharpe,-0.008402173262876452,False,9.407778601809598,42335003.70814319
2024-02-06,MaxSharpe,-0.0019339737111134208,False,9.389584205313723,42253128.92391175
2024-02-07,MaxSharpe,0.004008670118921627,False,9.427223950946663,42422507.77925999
2024-02-08,MaxSharpe,0.004157666049499955,False,9.466419199908547,42598886.39958846
2024-02-09,MaxSharpe,-0.002390396140141777,False,9.443790707992122,42497058.18596455
2024-02-12,MaxSharpe,-0.007399399345630551,False,9.373912329207133,42182605.4814321
2024-02-13,MaxSharpe,-0.0008870090201543242,False,9.36559758441699,42145189.12987646
2024-02-14,MaxSharpe,0.004040612170661805,False,9.403440332002106,42315481.49400947
2024-02-15,MaxSharpe,-0.0046710821169178764,False,9.359516090029786,42117822.40513404
2024-02-16,MaxSharpe,0.002537353544798067,False,9.383264491358418,42224690.21111288
2024-02-19,MaxSharpe,-0.004400637029878179,False,9.341972150176606,42038874.67579473
2024-02-20,MaxSharpe,0.0019028954998795537,False,9.359748946941178,42118870.2612353
2024-02-21,MaxSharpe,0.0029160950034829033,False,9.387042864079207,42241692.88835643
2024-02-22,MaxSharpe,0.003683459159617813,False,9.421619653098624,42397288.43894381
2024-02-23,MaxSharpe,-0.0001692679649532348,False,9.42002487471338,42390111.936210215
2024-02-26,MaxSharpe,-0.0020108903684070093,False,9.401082237422665,42304870.06840199
2024-02-27,MaxSharpe,-0.0019813278602447927,False,9.382455611269208,42221050.25071143
2024-02-28,MaxSharpe,0.003342822027823009,False,9.41381949056163,42362187.70752734
2024-02-29,MaxSharpe,0.004261506950849327,False,9.4539365477547,42542714.46489616
2024-03-01,MaxSharpe,0.01041984546103038,False,9.552445105580693,42986002.975113116
2024-03-04,MaxSharpe,-0.0035939142139705524,False,9.518114437337573,42831514.968019076
2024-03-05,MaxSharpe,-0.012282864219311053,False,9.401204730079892,42305421.28535951
2024-03-06,MaxSharpe,-0.003037088719604612,False,9.372652437243472,42176935.96759562
2024-03-07,MaxSharpe,0.0006982696237814601,False,9.379197075734659,42206386.84080596
2024-03-08,MaxSharpe,-0.0036719615134462574,False,9.344757025045533,42051406.6127049
2024-03-11,MaxSharpe,-0.011749175344132714,False,9.234963836209957,41557337.2629448
2024-03-12,MaxSharpe,-0.011117425237214554,False,9.132294816192513,41095326.67286631
2024-03-13,MaxSharpe,0.0030793610897072833,False,9.160416449509231,41221874.02279154
2024-03-14,MaxSharpe,0.004545053611829355,False,9.202051033378934,41409229.6502052
2024-03-15,MaxSharpe,0.0033549697479487235,False,9.232923636215,41548156.3629675
2024-03-18,MaxSharpe,-0.0053641373287695365,False,9.1833969658843,41325286.34647936
2024-03-19,MaxSharpe,0.0008003275609003956,False,9.190746691578786,41358360.112104535
2024-03-20,MaxSharpe,0.009219794640965099,False,9.275483488672272,41739675.69902522
2024-03-21,MaxSharpe,-0.0014239072025481973,False,9.262276060925634,41680242.274165355
2024-03-22,MaxSharpe,0.009414858557281117,False,9.34947907995774,42072655.85980983
2024-03-25,MaxSharpe,0.0013393748944818264,False,9.362001537513919,42129006.91881263
2024-03-26,MaxSharpe,0.010391030820745013,False,9.45928238403409,42566770.72815341
2024-03-27,MaxSharpe,0.003321096615879367,False,9.490697574748353,42708139.086367585
2024-03-28,MaxSharpe,-0.0033722056378296403,False,9.45869299087985,42564118.458959326
2024-04-02,MaxSharpe,-0.032138864824164046,False,9.154701335432694,41196156.00944713
2024-04-03,MaxSharpe,-0.005851442931737716,False,9.101133123011307,40955099.053550884
2024-04-04,MaxSharpe,-0.007970971442289717,False,9.028588250795305,40628647.12857887
2024-04-05,MaxSharpe,-0.00571158052870536,False,8.977020741940365,40396593.33873164
2024-04-08,MaxSharpe,-0.010996383458091267,False,8.878305979550749,39952376.90797837
2024-04-09,MaxSharpe,0.008844076498357369,False,8.956826396809719,40305718.785643734
2024-04-10,MaxSharpe,-0.0024879832206602965,False,8.934541963024088,40205438.8336084
2024-04-11,MaxSharpe,0.003949694567397893,False,8.969830674877633,40364238.03694935
2024-04-12,MaxSharpe,-0.013828223429885832,False,8.84579385217718,39806072.334797315
2024-04-15,MaxSharpe,-0.0013297508088462996,False,8.83403115064736,39753140.17791312
2024-04-16,MaxSharpe,-0.004173046287673135,False,8.797166329748963,39587248.483870335
2024-04-17,MaxSharpe,0.008108681989148771,False,8.868499753922544,39908248.892651446
2024-04-18,MaxSharpe,-0.016902191847508508,False,8.718602669682163,39233712.013569735
2024-04-19,MaxSharpe,0.0038114981673902856,False,8.75183360777986,39383251.23500937
2024-04-22,MaxSharpe,-0.0018245649663926364,False,8.735865318787408,39311393.934543334
2024-04-23,MaxSharpe,0.00031472854539285806,False,8.738614744971937,39323766.35237371
2024-04-24,MaxSharpe,0.003198425886057681,False,8.76656455658054,39449540.50461243
2024-04-26,MaxSharpe,0.001613283918952024,False,8.780707514204126,39513183.81391857
2024-04-29,MaxSharpe,0.06579692907217154,False,9.358451103719698,42113029.96673864
2024-04-30,MaxSharpe,0.004634226395627087,False,9.401820284846742,42308191.28181034
2024-05-01,MaxSharpe,-0.016083509983273597,False,9.250606014434466,41627727.06495509
2024-05-02,MaxSharpe,0.00845559348482872,False,9.328825378380834,41979714.20271376
2024-05-03,MaxSharpe,-9.983251603028513e-05,False,9.327894058271703,41975523.26222266
2024-05-06,MaxSharpe,-0.013017148893995419,False,9.206471472447765,41429121.62601494
2024-05-07,MaxSharpe,0.004225475383932095,False,9.245373191027467,41604179.359623596
2024-05-08,MaxSharpe,-0.00407404135086561,False,9.207707158343036,41434682.21254366
