Ticker,Company,LatestPrice,Strategy,IsBenchmark,Weight,DollarAlloc,Shares
KSL.AX,Kina Securities Limited,1.2400000095367432,MaxReturn,False,0.022921616759702657,103147.27541866196,83183.28598819704
LSX.AX,Lion Selection Group Limited,0.925000011920929,MaxReturn,False,0.01772123770633915,79745.56967852618,86211.42556843882
MCP.AX,McPherson's Limited,0.23499999940395355,MaxReturn,False,0.006172753956699492,27777.392805147712,118201.67181106978
MFD.AX,Mayfield Childcare Limited,0.48500001430511475,MaxReturn,False,0.009925757440530775,44665.90848238849,92094.65394837917
MSI.AX,Multistack International Limited,0.004999999888241291,MaxReturn,False,0.027327506906324756,122973.7810784614,24594756.765427932
MTS.AX,Metcash Limited,3.259999990463257,MaxReturn,False,0.026529245486755122,119381.60469039805,36620.12424528674
NOU.AX,Noumi Limited,0.12999999523162842,MaxReturn,False,0.006968745953940674,31359.356792733033,241225.83033067253
NTD.AX,NTAW Holdings Limited,0.2549999952316284,MaxReturn,False,0.005031248271207766,22640.617220434946,88786.73585805135
PTL.AX,Prestal Holdings Limited,0.04699999839067459,MaxReturn,False,0.016675183255325188,75038.32464896335,1596560.1535818758
QAN.AX,Qantas Airways Limited,9.84000015258789,MaxReturn,False,0.011268736348025069,50709.31356611281,5153.3854450984345
QBE.AX,QBE Insurance Group Limited,19.3700008392334,MaxReturn,False,0.010907124811192432,49082.06165036594,2533.921503552627
RPM.AX,RPM Automotive Group Limited,0.050999999046325684,MaxReturn,False,0.03173457889522526,142805.60502851367,2800109.954880522
SFX.AX,Sheffield Resources Limited,0.07400000095367432,MaxReturn,False,0.013875420505058687,62439.39227276409,843775.560379419
SPK.AX,Spark New Zealand Limited,1.965000033378601,MaxReturn,False,0.0110607465988347,49773.35969475615,25329.95361286399
STP.AX,Step One Clothing Limited,0.33500000834465027,MaxReturn,False,0.008407037579573725,37831.66910808176,112930.35273348496
TIA.AX,Tian An Australia Limited,0.29499998688697815,MaxReturn,False,0.03203808618838314,144171.38784772414,488716.5906992389
VEN.AX,Vintage Energy Limited,0.004999999888241291,MaxReturn,False,0.0017084065460129117,7687.829457058103,1537565.9257788972
VGN.AX,Virgin Australia Holdings Ltd,3.2200000286102295,MaxReturn,False,0.01163742429109708,52368.40930993686,16263.481007650602
VMT.AX,Vmoto Limited,0.0689999982714653,MaxReturn,False,0.03393450662776916,152705.2798249612,2213120.05290458
X2M.AX,X2M Connect Limited,0.013000000268220901,MaxReturn,False,0.04466912965566654,201011.08345049943,15462390.715627927
ACU.AX,Acumentis Group Limited,0.07699999958276749,Equal,False,0.0196078431372549,88235.29411764706,1145912.9168280414
AGL.AX,AGL Energy Limited,9.390000343322754,Equal,False,0.0196078431372549,88235.29411764706,9396.729594412778
AHE.AX,Adheris Health Limited,0.024000000208616257,Equal,False,0.0196078431372549,88235.29411764706,3676470.5562781473
AIQ.AX,Alternative Investment Trust,1.4700000286102295,Equal,False,0.0196078431372549,88235.29411764706,60024.0084356098
AMS.AX,Atomos Limited,0.029999999329447746,Equal,False,0.0196078431372549,88235.29411764706,2941176.536328654
ANZ.AX,ANZ Group Holdings Limited,35.810001373291016,Equal,False,0.0196078431372549,88235.29411764706,2463.9846616553773
APW.AX,Aims Property Securities Fund,3.1700000762939453,Equal,False,0.0196078431372549,88235.29411764706,27834.476969730284
AQZ.AX,Alliance Aviation Services Limited,1.2100000381469727,Equal,False,0.0196078431372549,88235.29411764706,72921.72837678007
AVD.AX,AVADA Group Limited,0.15000000596046448,Equal,False,0.0196078431372549,88235.29411764706,588235.2707432775
BFL.AX,BSP Financial Group Limited,8.100000381469727,Equal,False,0.0196078431372549,88235.29411764706,10893.245674346124
BHP.AX,BHP Group Limited,45.59000015258789,Equal,False,0.0196078431372549,88235.29411764706,1935.4089454338034
BNL.AX,Blue Star Helium Limited,0.006500000134110451,Equal,False,0.0196078431372549,88235.29411764706,13574660.353406653
BPH.AX,BPH Energy Limited,0.008999999612569809,Equal,False,0.0196078431372549,88235.29411764706,9803921.990664715
CAN.AX,Cann Group Limited,0.00800000037997961,Equal,False,0.0196078431372549,88235.29411764706,11029411.24083696
CCG.AX,Comms Group Limited,0.0729999989271164,Equal,False,0.0196078431372549,88235.29411764706,1208702.6769101967
CLG.AX,Close the Loop Ltd,0.035999998450279236,Equal,False,0.0196078431372549,88235.29411764706,2450980.4976661787
CLZ.AX,Classic Minerals Limited,0.0010000000474974513,Equal,False,0.0196078431372549,88235.29411764706,88235289.92669567
COL.AX,Coles Group Limited,21.790000915527344,Equal,False,0.0196078431372549,88235.29411764706,4049.3478848259915
DAI.AX,Decidr AI Industries Ltd,0.5400000214576721,Equal,False,0.0196078431372549,88235.29411764706,163398.68631757708
DGT.AX,DIGICO INF STAPLED [DGT],2.390000104904175,Equal,False,0.0196078431372549,88235.29411764706,36918.53148315439
DTI.AX,DTI Group Limited,0.010999999940395355,Equal,False,0.0196078431372549,88235.29411764706,8021390.41779629
EDV.AX,Endeavour Group Limited,3.740000009536743,Equal,False,0.0196078431372549,88235.29411764706,23592.32457022811
ENN.AX,Elanor Investors Group,0.8199999928474426,Equal,False,0.0196078431372549,88235.29411764706,107604.0181552329
EVN.AX,Evolution Mining Limited,12.760000228881836,Equal,False,0.0196078431372549,88235.29411764706,6914.991577972656
EWC.AX,Energy World Corporation Ltd,0.04600000008940697,Equal,False,0.0196078431372549,88235.29411764706,1918158.5640467461
FCG.AX,Freedom Care Group Holdings Limited,0.03700000047683716,Equal,False,0.0196078431372549,88235.29411764706,2384737.6481220415
GTN.AX,GTN Limited,0.28999999165534973,Equal,False,0.0196078431372549,88235.29411764706,304259.64364340476
GYG.AX,Guzman y Gomez (Holdings) Ltd,21.049999237060547,Equal,False,0.0196078431372549,88235.29411764706,4191.700585067022
ILA.AX,Island Pharmaceuticals Limited,0.45500001311302185,Equal,False,0.0196078431372549,88235.29411764706,193923.7177466398
INV.AX,InvestSMART Group Limited,0.11500000208616257,Equal,False,0.0196078431372549,88235.29411764706,767263.4131913987
